scenario,protocol,n_agents,run,denm_pdr,denm_ddl,bsm_pdr,emerg_p99,latency_p99,mean_cbr
highway,QDAP-noFEC,75,10,0.38153,0.38153,0.39846,3.265,10.095,0.4000
highway,QDAP-noFEC,75,11,0.44086,0.44086,0.40008,2.728,10.096,0.4000
highway,QDAP-noFEC,75,12,0.40160,0.40160,0.39339,2.580,9.986,0.4000
highway,QDAP-noFEC,75,13,0.41165,0.41165,0.39673,2.790,10.108,0.4000
highway,QDAP-noFEC,75,14,0.38609,0.38609,0.39640,2.978,10.152,0.4000
highway,QDAP-noFEC,75,15,0.43057,0.43057,0.39406,2.778,10.088,0.4000
highway,QDAP-noFEC,75,16,0.45365,0.45365,0.40186,2.493,10.161,0.4000
highway,QDAP-noFEC,75,17,0.39757,0.39757,0.38975,2.601,10.078,0.4000
highway,QDAP-noFEC,75,18,0.39982,0.39982,0.39503,2.796,10.019,0.4000
highway,QDAP-noFEC,75,19,0.40576,0.40576,0.39420,3.022,10.042,0.4000
highway,QDAP-noSched,75,0,0.43547,0.43547,0.40865,10.075,9.508,0.4000
highway,QDAP-noSched,75,1,0.46547,0.46547,0.40838,9.350,9.658,0.4000
highway,QDAP-noSched,75,2,0.42514,0.42514,0.41788,9.294,9.540,0.4000
highway,QDAP-noSched,75,3,0.44374,0.44374,0.40711,9.706,9.532,0.4000
highway,QDAP-noSched,75,4,0.45455,0.45455,0.40552,10.705,9.550,0.4000
highway,QDAP-noSched,75,5,0.46161,0.46161,0.40456,11.369,9.577,0.4000
highway,QDAP-noSched,75,6,0.46970,0.46970,0.40745,9.663,9.667,0.4000
highway,QDAP-noSched,75,7,0.44936,0.44936,0.40747,9.427,9.582,0.4000
highway,QDAP-noSched,75,8,0.44755,0.44755,0.40759,9.143,9.584,0.4000
highway,QDAP-noSched,75,9,0.46255,0.46255,0.40792,9.239,9.637,0.4000
highway,QDAP-noSched,75,10,0.41791,0.41791,0.41100,7.880,9.605,0.4000
highway,QDAP-noSched,75,11,0.46530,0.46530,0.41324,10.641,9.502,0.4000
highway,QDAP-noSched,75,12,0.42642,0.42642,0.40594,8.794,9.596,0.4000
highway,QDAP-noSched,75,13,0.42575,0.42575,0.41068,9.080,9.628,0.4000
highway,QDAP-noSched,75,14,0.42818,0.42818,0.40945,9.761,9.584,0.4000
highway,QDAP-noSched,75,15,0.46319,0.46319,0.40750,9.336,9.558,0.4000
highway,QDAP-noSched,75,16,0.49606,0.49606,0.41412,9.207,9.601,0.4000
highway,QDAP-noSched,75,17,0.42844,0.42844,0.40195,8.716,9.606,0.4000
highway,QDAP-noSched,75,18,0.43935,0.43935,0.40857,9.284,9.612,0.4000
highway,QDAP-noSched,75,19,0.44197,0.44197,0.40775,8.608,9.584,0.4000
highway,QDAP-noDelta,75,0,0.43547,0.43547,0.40865,2.803,6.675,0.4000
highway,QDAP-noDelta,75,1,0.46547,0.46547,0.40838,2.681,6.665,0.4000
highway,QDAP-noDelta,75,2,0.42514,0.42514,0.41788,2.871,5.617,0.4000
highway,QDAP-noDelta,75,3,0.44374,0.44374,0.40711,2.807,6.491,0.4000
highway,QDAP-noDelta,75,4,0.45455,0.45455,0.40552,3.030,7.026,0.4000
highway,QDAP-noDelta,75,5,0.46161,0.46161,0.40456,3.117,6.957,0.4000
highway,QDAP-noDelta,75,6,0.46970,0.46970,0.40745,3.004,6.659,0.4000
highway,QDAP-noDelta,75,7,0.44936,0.44936,0.40747,2.738,6.747,0.4000
highway,QDAP-noDelta,75,8,0.44755,0.44755,0.40759,2.900,6.568,0.4000
highway,QDAP-noDelta,75,9,0.46255,0.46255,0.40792,2.704,6.615,0.4000
highway,QDAP-noDelta,75,10,0.41791,0.41791,0.41100,2.604,6.262,0.4000
highway,QDAP-noDelta,75,11,0.46530,0.46530,0.41324,2.993,6.208,0.4000
highway,QDAP-noDelta,75,12,0.42642,0.42642,0.40594,2.544,7.052,0.4000
highway,QDAP-noDelta,75,13,0.42575,0.42575,0.41068,2.609,6.582,0.4000
highway,QDAP-noDelta,75,14,0.42818,0.42818,0.40945,2.967,6.389,0.4000
highway,QDAP-noDelta,75,15,0.46319,0.46319,0.40750,2.650,6.548,0.4000
highway,QDAP-noDelta,75,16,0.49606,0.49606,0.41412,2.613,5.908,0.4000
highway,QDAP-noDelta,75,17,0.42844,0.42844,0.40195,2.776,7.105,0.4000
highway,QDAP-noDelta,75,18,0.43935,0.43935,0.40857,2.935,6.520,0.4000
highway,QDAP-noDelta,75,19,0.44197,0.44197,0.40775,3.045,6.798,0.4000
highway,QDAP-noGhost,75,0,0.43640,0.43640,0.40841,22.981,25.499,0.4000
highway,QDAP-noGhost,75,1,0.46074,0.46074,0.40741,19.500,26.060,0.4000
highway,QDAP-noGhost,75,2,0.43161,0.43161,0.41743,16.192,25.690,0.4000
highway,QDAP-noGhost,75,3,0.44555,0.44555,0.40708,17.110,25.527,0.4000
highway,QDAP-noGhost,75,4,0.46047,0.45751,0.40545,31.015,26.288,0.4000
highway,QDAP-noGhost,75,5,0.46066,0.46066,0.40394,25.609,25.692,0.4000
highway,QDAP-noGhost,75,6,0.46591,0.46496,0.40765,15.477,25.660,0.4000
highway,QDAP-noGhost,75,7,0.43462,0.43462,0.40779,24.449,26.077,0.4000
highway,QDAP-noGhost,75,8,0.43792,0.43792,0.40715,14.572,25.950,0.4000
highway,QDAP-noGhost,75,9,0.44850,0.44569,0.40733,30.723,25.835,0.4000
highway,QDAP-noGhost,75,10,0.41604,0.41604,0.41123,21.305,25.417,0.4000
highway,QDAP-noGhost,75,11,0.46041,0.45943,0.41377,22.928,26.060,0.4000
highway,QDAP-noGhost,75,12,0.44947,0.44858,0.40557,21.816,25.682,0.4000
highway,QDAP-noGhost,75,13,0.42763,0.42763,0.41078,21.890,25.113,0.4000
highway,QDAP-noGhost,75,14,0.42909,0.42909,0.40929,16.845,26.011,0.4000
highway,QDAP-noGhost,75,15,0.45107,0.45107,0.40707,20.085,25.606,0.4000
highway,QDAP-noGhost,75,16,0.49704,0.49606,0.41365,19.853,25.612,0.4000
highway,QDAP-noGhost,75,17,0.44715,0.44715,0.40250,18.560,26.213,0.4000
highway,QDAP-noGhost,75,18,0.44385,0.44295,0.40842,24.071,26.389,0.4000
highway,QDAP-noGhost,75,19,0.43268,0.43175,0.40676,28.516,25.907,0.4000
highway,QDAP,100,0,0.42422,0.42422,0.41373,2.619,10.110,0.5333
highway,QDAP,100,1,0.45186,0.45186,0.41483,2.882,10.278,0.5333
highway,QDAP,100,2,0.42305,0.42305,0.42010,3.125,10.509,0.5333
highway,QDAP,100,3,0.44071,0.44071,0.41287,2.716,10.276,0.5333
highway,QDAP,100,4,0.44513,0.44513,0.41297,3.021,10.297,0.5333
highway,QDAP,100,5,0.43863,0.43863,0.41285,3.207,10.271,0.5333
highway,QDAP,100,6,0.43960,0.43960,0.41572,2.613,10.368,0.5333
highway,QDAP,100,7,0.44895,0.44895,0.41364,2.582,10.332,0.5333
highway,QDAP,100,8,0.46148,0.46148,0.41558,2.501,10.345,0.5333
highway,QDAP,100,9,0.44798,0.44798,0.41391,3.026,10.322,0.5333
highway,QDAP,100,10,0.44605,0.44605,0.41552,2.661,10.431,0.5333
highway,QDAP,100,11,0.43545,0.43545,0.41683,2.571,10.414,0.5333
highway,QDAP,100,12,0.46091,0.46091,0.41079,2.939,10.260,0.5333
highway,QDAP,100,13,0.40991,0.40991,0.41545,2.933,10.351,0.5333
highway,QDAP,100,14,0.40593,0.40593,0.41672,2.779,10.415,0.5333
highway,QDAP,100,15,0.43161,0.43161,0.41579,2.817,10.302,0.5333
highway,QDAP,100,16,0.43797,0.43797,0.41892,2.643,10.457,0.5333
highway,QDAP,100,17,0.44444,0.44444,0.40930,2.586,10.185,0.5333
highway,QDAP,100,18,0.45703,0.45703,0.41012,3.083,10.259,0.5333
highway,QDAP,100,19,0.44444,0.44444,0.41267,3.101,10.329,0.5333
highway,QDAP-noFEC,100,0,0.37741,0.37741,0.40146,3.057,10.150,0.5333
highway,QDAP-noFEC,100,1,0.40689,0.40689,0.40213,2.684,10.313,0.5333
highway,QDAP-noFEC,100,2,0.40610,0.40610,0.40695,2.996,10.448,0.5333
highway,QDAP-noFEC,100,3,0.41741,0.41741,0.40014,2.851,10.336,0.5333
highway,QDAP-noFEC,100,4,0.39683,0.39683,0.40023,2.628,10.334,0.5333
highway,QDAP-noFEC,100,5,0.41004,0.41004,0.39992,2.645,10.239,0.5333
highway,QDAP-noFEC,100,6,0.38878,0.38878,0.40281,2.577,10.303,0.5333
highway,QDAP-noFEC,100,7,0.39959,0.39959,0.40043,2.776,10.338,0.5333
highway,QDAP-noFEC,100,8,0.42827,0.42827,0.40334,2.702,10.333,0.5333
highway,QDAP-noFEC,100,9,0.40057,0.40057,0.40083,2.655,10.277,0.5333
highway,QDAP-noFEC,100,10,0.40481,0.40481,0.40165,2.890,10.390,0.5333
highway,QDAP-noFEC,100,11,0.41103,0.41103,0.40418,2.613,10.418,0.5333
highway,QDAP-noFEC,100,12,0.40398,0.40398,0.39838,2.833,10.212,0.5333
highway,QDAP-noFEC,100,13,0.36839,0.36839,0.40269,2.697,10.391,0.5333
highway,QDAP-noFEC,100,14,0.37974,0.37974,0.40320,2.980,10.347,0.5333
highway,QDAP-noFEC,100,15,0.37066,0.37066,0.40282,2.949,10.345,0.5333
highway,QDAP-noFEC,100,16,0.40271,0.40271,0.40591,3.103,10.405,0.5333
highway,QDAP-noFEC,100,17,0.40515,0.40515,0.39593,2.914,10.125,0.5333
highway,QDAP-noFEC,100,18,0.41951,0.41951,0.39788,2.743,10.335,0.5333
highway,QDAP-noFEC,100,19,0.40391,0.40391,0.40014,2.834,10.333,0.5333
highway,QDAP-noSched,100,0,0.42422,0.42422,0.41373,9.254,9.473,0.5333
highway,QDAP-noSched,100,1,0.45186,0.45186,0.41483,9.613,9.527,0.5333
highway,QDAP-noSched,100,2,0.42305,0.42305,0.42010,10.916,9.603,0.5333
highway,QDAP-noSched,100,3,0.44071,0.44071,0.41287,8.800,9.582,0.5333
highway,QDAP-noSched,100,4,0.44513,0.44513,0.41297,10.553,9.592,0.5333
highway,QDAP-noSched,100,5,0.43863,0.43863,0.41285,10.897,9.548,0.5333
highway,QDAP-noSched,100,6,0.43960,0.43960,0.41572,8.698,9.579,0.5333
highway,QDAP-noSched,100,7,0.44895,0.44895,0.41364,8.859,9.606,0.5333
highway,QDAP-noSched,100,8,0.46148,0.46148,0.41558,8.691,9.602,0.5333
highway,QDAP-noSched,100,9,0.44798,0.44798,0.41391,10.748,9.623,0.5333
highway,QDAP-noSched,100,10,0.44605,0.44605,0.41552,9.055,9.614,0.5333
highway,QDAP-noSched,100,11,0.43545,0.43545,0.41683,9.142,9.565,0.5333
highway,QDAP-noSched,100,12,0.46091,0.46091,0.41079,10.489,9.545,0.5333
highway,QDAP-noSched,100,13,0.40991,0.40991,0.41545,10.391,9.609,0.5333
highway,QDAP-noSched,100,14,0.40593,0.40593,0.41672,9.531,9.618,0.5333
highway,QDAP-noSched,100,15,0.43161,0.43161,0.41579,10.808,9.558,0.5333
highway,QDAP-noSched,100,16,0.43797,0.43797,0.41892,9.460,9.587,0.5333
highway,QDAP-noSched,100,17,0.44444,0.44444,0.40930,9.514,9.605,0.5333
highway,QDAP-noSched,100,18,0.45703,0.45703,0.41012,10.226,9.517,0.5333
highway,QDAP-noSched,100,19,0.44444,0.44444,0.41267,9.598,9.625,0.5333
highway,QDAP-noDelta,100,0,0.42422,0.42422,0.41373,2.619,7.030,0.5333
highway,QDAP-noDelta,100,1,0.45186,0.45186,0.41483,2.882,6.683,0.5333
highway,QDAP-noDelta,100,2,0.42305,0.42305,0.42010,3.125,5.934,0.5333
highway,QDAP-noDelta,100,3,0.44071,0.44071,0.41287,2.716,6.866,0.5333
highway,QDAP-noDelta,100,4,0.44513,0.44513,0.41297,3.021,6.919,0.5333
highway,QDAP-noDelta,100,5,0.43863,0.43863,0.41285,3.207,6.941,0.5333
highway,QDAP-noDelta,100,6,0.43960,0.43960,0.41572,2.613,6.582,0.5333
highway,QDAP-noDelta,100,7,0.44895,0.44895,0.41364,2.582,6.707,0.5333
highway,QDAP-noDelta,100,8,0.46148,0.46148,0.41558,2.501,6.781,0.5333
highway,QDAP-noDelta,100,9,0.44798,0.44798,0.41391,3.026,6.896,0.5333
highway,QDAP-noDelta,100,10,0.44605,0.44605,0.41552,2.661,6.459,0.5333
highway,QDAP-noDelta,100,11,0.43545,0.43545,0.41683,2.571,6.263,0.5333
highway,QDAP-noDelta,100,12,0.46091,0.46091,0.41079,2.939,6.845,0.5333
highway,QDAP-noDelta,100,13,0.40991,0.40991,0.41545,2.933,6.705,0.5333
highway,QDAP-noDelta,100,14,0.40593,0.40593,0.41672,2.779,6.395,0.5333
highway,QDAP-noDelta,100,15,0.43161,0.43161,0.41579,2.817,6.661,0.5333
highway,QDAP-noDelta,100,16,0.43797,0.43797,0.41892,2.643,6.107,0.5333
highway,QDAP-noDelta,100,17,0.44444,0.44444,0.40930,2.586,7.334,0.5333
highway,QDAP-noDelta,100,18,0.45703,0.45703,0.41012,3.083,6.716,0.5333
highway,QDAP-noDelta,100,19,0.44444,0.44444,0.41267,3.101,6.765,0.5333
highway,QDAP-noGhost,100,0,0.42422,0.42422,0.41370,16.590,25.973,0.5333
highway,QDAP-noGhost,100,1,0.44343,0.44343,0.41467,29.787,25.825,0.5333
highway,QDAP-noGhost,100,2,0.43661,0.43661,0.41979,15.838,25.618,0.5333
highway,QDAP-noGhost,100,3,0.44277,0.44140,0.41250,26.855,25.920,0.5333
highway,QDAP-noGhost,100,4,0.42788,0.42581,0.41339,30.652,26.203,0.5333
highway,QDAP-noGhost,100,5,0.43724,0.43584,0.41207,24.979,26.168,0.5333
highway,QDAP-noGhost,100,6,0.44290,0.44290,0.41516,17.334,25.471,0.5333
highway,QDAP-noGhost,100,7,0.44219,0.44219,0.41322,18.945,26.167,0.5333
highway,QDAP-noGhost,100,8,0.45936,0.45795,0.41569,38.118,25.641,0.5333
highway,QDAP-noGhost,100,9,0.43949,0.43878,0.41397,25.468,25.621,0.5333
highway,QDAP-noGhost,100,10,0.44192,0.44055,0.41520,24.674,25.716,0.5333
highway,QDAP-noGhost,100,11,0.43545,0.43405,0.41727,23.810,25.761,0.5333
highway,QDAP-noGhost,100,12,0.45199,0.45130,0.41131,23.162,25.502,0.5333
highway,QDAP-noGhost,100,13,0.40790,0.40455,0.41563,40.620,25.418,0.5333
highway,QDAP-noGhost,100,14,0.39559,0.39559,0.41619,20.389,25.503,0.5333
highway,QDAP-noGhost,100,15,0.42310,0.42240,0.41605,20.863,25.676,0.5333
highway,QDAP-noGhost,100,16,0.44271,0.44271,0.41841,18.494,25.115,0.5333
highway,QDAP-noGhost,100,17,0.42751,0.42683,0.40852,29.395,26.070,0.5333
highway,QDAP-noGhost,100,18,0.43179,0.43042,0.41030,28.248,25.704,0.5333
highway,QDAP-noGhost,100,19,0.45353,0.45353,0.41275,17.580,25.628,0.5333
cascade,QDAP,25,0,0.45825,0.45825,0.37968,2.559,9.427,0.1333
cascade,QDAP,25,1,0.46308,0.46308,0.37962,2.740,9.516,0.1333
cascade,QDAP,25,2,0.49660,0.49660,0.38948,2.637,9.782,0.1333
cascade,QDAP,25,3,0.46327,0.46327,0.37517,2.985,9.584,0.1333
cascade,QDAP,25,4,0.48129,0.48129,0.37517,3.142,9.485,0.1333
cascade,QDAP,25,5,0.52577,0.52577,0.37231,3.103,9.345,0.1333
cascade,QDAP,25,6,0.41130,0.41130,0.38533,2.769,9.615,0.1333
cascade,QDAP,25,7,0.49626,0.49626,0.36265,3.007,8.953,0.1333
cascade,QDAP,25,8,0.49166,0.49166,0.38587,3.091,9.562,0.1333
cascade,QDAP,25,9,0.47935,0.47935,0.38292,2.898,9.576,0.1333
cascade,QDAP,25,10,0.46554,0.46554,0.36588,2.764,9.582,0.1333
cascade,QDAP,25,11,0.45882,0.45882,0.38470,2.770,9.639,0.1333
cascade,QDAP,25,12,0.47423,0.47423,0.37509,2.712,9.442,0.1333
cascade,QDAP,25,13,0.47327,0.47327,0.37354,2.958,9.569,0.1333
cascade,QDAP,25,14,0.49400,0.49400,0.37530,2.838,9.491,0.1333
cascade,QDAP,25,15,0.48562,0.48562,0.37942,2.734,9.625,0.1333
cascade,QDAP,25,16,0.48912,0.48912,0.38620,2.669,9.506,0.1333
cascade,QDAP,25,17,0.48108,0.48108,0.37812,2.653,9.534,0.1333
cascade,QDAP,25,18,0.49877,0.49877,0.37558,2.744,9.196,0.1333
cascade,QDAP,25,19,0.49373,0.49373,0.37586,2.768,9.453,0.1333
cascade,QDAP-noFEC,25,0,0.43621,0.43621,0.36448,3.419,9.303,0.1333
cascade,QDAP-noFEC,25,1,0.44754,0.44754,0.36474,2.947,9.415,0.1333
cascade,QDAP-noFEC,25,2,0.47062,0.47062,0.37165,3.055,9.637,0.1333
cascade,QDAP-noFEC,25,3,0.44265,0.44265,0.35722,2.709,9.501,0.1333
cascade,QDAP-noFEC,25,4,0.45568,0.45568,0.35912,2.776,9.526,0.1333
cascade,QDAP-noFEC,25,5,0.47745,0.47745,0.35300,2.656,9.277,0.1333
cascade,QDAP-noFEC,25,6,0.38140,0.38140,0.36687,2.792,9.595,0.1333
cascade,QDAP-noFEC,25,7,0.46446,0.46446,0.34512,2.995,9.250,0.1333
cascade,QDAP-noFEC,25,8,0.46727,0.46727,0.36446,3.040,9.469,0.1333
cascade,QDAP-noFEC,25,9,0.44956,0.44956,0.37185,2.764,9.671,0.1333
cascade,QDAP-noFEC,25,10,0.43108,0.43108,0.35392,2.799,9.635,0.1333
cascade,QDAP-noFEC,25,11,0.43399,0.43399,0.37098,2.944,9.498,0.1333
cascade,QDAP-noFEC,25,12,0.44588,0.44588,0.35795,2.965,9.490,0.1333
cascade,QDAP-noFEC,25,13,0.43894,0.43894,0.36044,2.678,9.649,0.1333
cascade,QDAP-noFEC,25,14,0.46494,0.46494,0.35994,2.914,9.488,0.1333
cascade,QDAP-noFEC,25,15,0.45284,0.45284,0.36177,2.916,9.637,0.1333
cascade,QDAP-noFEC,25,16,0.45327,0.45327,0.37163,2.563,9.283,0.1333
cascade,QDAP-noFEC,25,17,0.43297,0.43297,0.36082,2.555,9.433,0.1333
cascade,QDAP-noFEC,25,18,0.46748,0.46748,0.35962,3.039,9.562,0.1333
cascade,QDAP-noFEC,25,19,0.46535,0.46535,0.36020,3.350,9.609,0.1333
cascade,QDAP-noSched,25,0,0.45825,0.45825,0.37968,9.138,9.711,0.1333
cascade,QDAP-noSched,25,1,0.46308,0.46308,0.37962,10.110,9.520,0.1333
cascade,QDAP-noSched,25,2,0.49660,0.49660,0.38948,9.399,9.663,0.1333
cascade,QDAP-noSched,25,3,0.46327,0.46327,0.37517,10.665,9.859,0.1333
cascade,QDAP-noSched,25,4,0.48129,0.48129,0.37517,10.982,9.678,0.1333
cascade,QDAP-noSched,25,5,0.52577,0.52577,0.37231,10.821,9.710,0.1333
cascade,QDAP-noSched,25,6,0.41130,0.41130,0.38533,9.053,9.723,0.1333
cascade,QDAP-noSched,25,7,0.49626,0.49626,0.36265,10.186,9.549,0.1333
cascade,QDAP-noSched,25,8,0.49166,0.49166,0.38587,10.625,9.692,0.1333
cascade,QDAP-noSched,25,9,0.47935,0.47935,0.38292,9.152,9.603,0.1333
cascade,QDAP-noSched,25,10,0.46554,0.46554,0.36588,9.523,9.711,0.1333
cascade,QDAP-noSched,25,11,0.45882,0.45882,0.38470,9.684,9.637,0.1333
cascade,QDAP-noSched,25,12,0.47423,0.47423,0.37509,8.951,9.563,0.1333
cascade,QDAP-noSched,25,13,0.47327,0.47327,0.37354,9.194,9.551,0.1333
cascade,QDAP-noSched,25,14,0.49400,0.49400,0.37530,8.774,9.587,0.1333
cascade,QDAP-noSched,25,15,0.48562,0.48562,0.37942,8.926,9.555,0.1333
cascade,QDAP-noSched,25,16,0.48912,0.48912,0.38620,9.354,9.401,0.1333
cascade,QDAP-noSched,25,17,0.48108,0.48108,0.37812,9.007,9.671,0.1333
cascade,QDAP-noSched,25,18,0.49877,0.49877,0.37558,9.072,9.443,0.1333
cascade,QDAP-noSched,25,19,0.49373,0.49373,0.37586,8.675,9.442,0.1333
cascade,QDAP-noDelta,25,0,0.45825,0.45825,0.37968,2.559,6.533,0.1333
cascade,QDAP-noDelta,25,1,0.46308,0.46308,0.37962,2.740,5.868,0.1333
cascade,QDAP-noDelta,25,2,0.49660,0.49660,0.38948,2.637,5.432,0.1333
cascade,QDAP-noDelta,25,3,0.46327,0.46327,0.37517,2.985,6.780,0.1333
cascade,QDAP-noDelta,25,4,0.48129,0.48129,0.37517,3.142,6.248,0.1333
cascade,QDAP-noDelta,25,5,0.52577,0.52577,0.37231,3.103,6.574,0.1333
cascade,QDAP-noDelta,25,6,0.41130,0.41130,0.38533,2.769,5.978,0.1333
cascade,QDAP-noDelta,25,7,0.49626,0.49626,0.36265,3.007,7.422,0.1333
cascade,QDAP-noDelta,25,8,0.49166,0.49166,0.38587,3.091,6.530,0.1333
cascade,QDAP-noDelta,25,9,0.47935,0.47935,0.38292,2.898,5.705,0.1333
cascade,QDAP-noDelta,25,10,0.46554,0.46554,0.36588,2.764,6.120,0.1333
cascade,QDAP-noDelta,25,11,0.45882,0.45882,0.38470,2.770,5.657,0.1333
cascade,QDAP-noDelta,25,12,0.47423,0.47423,0.37509,2.712,6.047,0.1333
cascade,QDAP-noDelta,25,13,0.47327,0.47327,0.37354,2.958,6.286,0.1333
cascade,QDAP-noDelta,25,14,0.49400,0.49400,0.37530,2.838,6.322,0.1333
cascade,QDAP-noDelta,25,15,0.48562,0.48562,0.37942,2.734,6.272,0.1333
cascade,QDAP-noDelta,25,16,0.48912,0.48912,0.38620,2.669,5.392,0.1333
cascade,QDAP-noDelta,25,17,0.48108,0.48108,0.37812,2.653,6.147,0.1333
cascade,QDAP-noDelta,25,18,0.49877,0.49877,0.37558,2.744,6.327,0.1333
cascade,QDAP-noDelta,25,19,0.49373,0.49373,0.37586,2.768,6.283,0.1333
cascade,QDAP-noGhost,25,0,0.45157,0.45157,0.37878,23.165,26.453,0.1333
cascade,QDAP-noGhost,25,1,0.47992,0.47798,0.38045,27.987,26.702,0.1333
cascade,QDAP-noGhost,25,2,0.50093,0.50031,0.38863,24.248,26.197,0.1333
cascade,QDAP-noGhost,25,3,0.46907,0.46843,0.37513,23.294,27.460,0.1333
cascade,QDAP-noGhost,25,4,0.47932,0.47669,0.37606,24.440,27.910,0.1333
cascade,QDAP-noGhost,25,5,0.51546,0.51418,0.37298,26.795,25.375,0.1333
cascade,QDAP-noGhost,25,6,0.40598,0.40532,0.38394,24.509,25.178,0.1333
cascade,QDAP-noGhost,25,7,0.49564,0.49564,0.36187,17.377,26.389,0.1333
cascade,QDAP-noGhost,25,8,0.49936,0.49743,0.38405,21.106,25.590,0.1333
cascade,QDAP-noGhost,25,9,0.49289,0.49289,0.38623,30.431,26.215,0.1333
cascade,QDAP-noGhost,25,10,0.46814,0.46684,0.36890,33.666,25.324,0.1333
cascade,QDAP-noGhost,25,11,0.46667,0.46667,0.38445,26.772,25.718,0.1333
cascade,QDAP-noGhost,25,12,0.48260,0.48131,0.37533,21.988,24.654,0.1333
cascade,QDAP-noGhost,25,13,0.47855,0.47789,0.37463,24.983,24.857,0.1333
cascade,QDAP-noGhost,25,14,0.50347,0.50347,0.37696,27.163,26.074,0.1333
cascade,QDAP-noGhost,25,15,0.48094,0.48094,0.38018,23.628,25.577,0.1333
cascade,QDAP-noGhost,25,16,0.47951,0.47631,0.38852,33.920,25.039,0.1333
cascade,QDAP-noGhost,25,17,0.48428,0.48300,0.37824,21.456,24.485,0.1333
cascade,QDAP-noGhost,25,18,0.51288,0.51043,0.37586,32.966,24.931,0.1333
cascade,QDAP-noGhost,25,19,0.49703,0.49571,0.37471,23.246,27.268,0.1333
cascade,QDAP,50,0,0.50348,0.50348,0.39771,2.813,9.707,0.2667
cascade,QDAP,50,1,0.49901,0.49901,0.40456,2.932,9.889,0.2667
cascade,QDAP,50,2,0.49145,0.49145,0.40485,2.780,9.880,0.2667
cascade,QDAP,50,3,0.51538,0.51538,0.39642,2.837,9.702,0.2667
cascade,QDAP,50,4,0.47930,0.47930,0.39872,3.120,9.689,0.2667
cascade,QDAP,50,5,0.48475,0.48475,0.39469,2.776,9.676,0.2667
cascade,QDAP,50,6,0.49429,0.49429,0.40153,3.005,9.813,0.2667
cascade,QDAP,50,7,0.49807,0.49807,0.39612,2.483,9.619,0.2667
cascade,QDAP,50,8,0.49524,0.49524,0.39261,2.684,9.745,0.2667
cascade,QDAP,50,9,0.49952,0.49952,0.40019,2.877,9.887,0.2667
cascade,QDAP,50,10,0.48021,0.48021,0.39861,2.666,9.849,0.2667
cascade,QDAP,50,11,0.48588,0.48588,0.40255,2.683,9.860,0.2667
cascade,QDAP,50,12,0.50147,0.50147,0.38925,2.720,9.565,0.2667
cascade,QDAP,50,13,0.44608,0.44608,0.39160,3.007,9.663,0.2667
cascade,QDAP,50,14,0.50099,0.50099,0.40043,2.746,9.878,0.2667
cascade,QDAP,50,15,0.49313,0.49313,0.39678,2.861,9.687,0.2667
cascade,QDAP,50,16,0.50113,0.50113,0.40694,2.897,9.921,0.2667
cascade,QDAP,50,17,0.51014,0.51014,0.39548,2.745,9.774,0.2667
cascade,QDAP,50,18,0.50540,0.50540,0.39955,2.773,9.731,0.2667
cascade,QDAP,50,19,0.48206,0.48206,0.39674,2.862,9.714,0.2667
cascade,QDAP-noFEC,50,0,0.47334,0.47334,0.38603,2.818,9.714,0.2667
cascade,QDAP-noFEC,50,1,0.47136,0.47136,0.39186,2.901,9.712,0.2667
cascade,QDAP-noFEC,50,2,0.47239,0.47239,0.39219,2.883,9.931,0.2667
cascade,QDAP-noFEC,50,3,0.47066,0.47066,0.38369,2.918,9.812,0.2667
cascade,QDAP-noFEC,50,4,0.46247,0.46247,0.38521,2.799,9.943,0.2667
cascade,QDAP-noFEC,50,5,0.45623,0.45623,0.38370,2.779,9.578,0.2667
cascade,QDAP-noFEC,50,6,0.46984,0.46984,0.38854,2.895,9.871,0.2667
cascade,QDAP-noFEC,50,7,0.46429,0.46429,0.38334,2.683,9.437,0.2667
cascade,QDAP-noFEC,50,8,0.45881,0.45881,0.38110,2.744,9.683,0.2667
cascade,QDAP-noFEC,50,9,0.46757,0.46757,0.38793,3.084,9.905,0.2667
cascade,QDAP-noFEC,50,10,0.45044,0.45044,0.38577,3.130,9.854,0.2667
cascade,QDAP-noFEC,50,11,0.45375,0.45375,0.38987,2.722,9.818,0.2667
cascade,QDAP-noFEC,50,12,0.47540,0.47540,0.37729,2.776,9.466,0.2667
cascade,QDAP-noFEC,50,13,0.41696,0.41696,0.38023,2.824,9.650,0.2667
cascade,QDAP-noFEC,50,14,0.47009,0.47009,0.38861,2.778,9.845,0.2667
cascade,QDAP-noFEC,50,15,0.45360,0.45360,0.38446,2.887,9.802,0.2667
cascade,QDAP-noFEC,50,16,0.47653,0.47653,0.39334,2.887,9.919,0.2667
cascade,QDAP-noFEC,50,17,0.48953,0.48953,0.38410,2.838,9.848,0.2667
cascade,QDAP-noFEC,50,18,0.47427,0.47427,0.38736,2.645,9.898,0.2667
cascade,QDAP-noFEC,50,19,0.44550,0.44550,0.38410,3.011,9.760,0.2667
cascade,QDAP-noSched,50,0,0.50348,0.50348,0.39771,9.915,9.639,0.2667
cascade,QDAP-noSched,50,1,0.49901,0.49901,0.40456,9.873,9.601,0.2667
cascade,QDAP-noSched,50,2,0.49145,0.49145,0.40485,9.506,9.459,0.2667
cascade,QDAP-noSched,50,3,0.51538,0.51538,0.39642,9.488,9.560,0.2667
